bar_idx,ready,hvn_g_top,hvn_r_top,hvn_g_bot,hvn_r_bot,imb_g_top,imb_r_top,imb_g_bot,imb_r_bot
658595,1,0,1,0,1,0,0,0,0
658596,1,2,0,0,0,0,0,0,0
658597,1,0,0,0,1,0,0,0,0
658598,1,0,0,0,0,0,0,0,0
658599,1,1,0,0,0,0,0,0,0
658600,1,1,0,0,0,0,0,0,0
658601,1,0,0,1,0,0,0,0,0
658602,1,0,0,0,1,0,0,0,0
658603,1,0,0,0,0,0,0,0,0
658604,1,0,0,0,0,0,0,0,0
658605,1,0,0,0,0,0,0,0,0
658606,1,0,0,0,0,0,0,0,0
658607,1,0,0,0,1,0,0,0,0
658608,1,0,0,0,0,0,0,0,0
658609,1,0,0,0,0,0,0,0,0
658610,1,0,0,0,0,0,0,0,0
658611,1,0,0,0,0,0,0,0,0
658612,1,0,0,0,0,0,0,0,0
658613,1,0,0,0,0,0,0,0,0
658614,1,0,0,0,0,0,0,0,0
658615,1,0,0,1,0,0,0,0,0
658616,1,1,0,0,0,0,0,0,0
658617,1,0,0,0,0,0,0,0,0
658618,1,0,0,0,0,0,0,0,0
658619,1,0,1,0,0,0,0,0,0
658620,1,0,0,0,0,0,0,0,0
658621,1,0,0,0,0,0,0,0,0
658622,1,0,0,0,0,0,0,0,0
658623,1,0,0,0,0,0,0,0,0
658624,1,0,0,0,1,0,0,0,0
658625,1,0,0,1,0,0,0,0,0
658626,1,0,0,0,0,0,0,0,0
658627,1,0,0,0,0,0,0,0,0
658628,1,0,0,0,0,0,0,0,0
658629,1,0,0,0,0,0,0,0,0
658630,1,0,0,0,0,0,0,0,0
658631,1,0,0,0,0,0,0,0,0
658632,1,0,0,0,0,0,0,0,0
658633,1,0,1,0,0,0,0,0,0
658634,1,0,0,0,0,0,0,0,0
658635,1,0,0,0,0,0,0,0,0
658636,1,0,0,0,0,0,0,0,0
658637,1,0,0,0,0,0,0,0,0
658638,1,0,1,0,0,0,0,0,0
658639,1,0,0,0,0,0,0,0,0
658640,1,0,0,0,0,0,0,0,0
658641,1,0,0,0,0,0,0,0,0
658642,1,0,0,1,0,0,0,0,0
658643,1,1,0,0,0,0,0,0,0
658644,1,0,0,0,0,0,0,0,0
658645,1,0,0,0,0,0,0,0,0
658646,1,0,0,0,0,0,0,0,0
658647,1,0,0,0,0,0,0,0,0
658648,1,0,0,0,0,0,0,0,0
658649,1,0,0,1,0,0,0,0,0
658650,1,0,0,0,0,0,0,0,0
658651,1,0,0,0,0,0,0,0,0
658652,1,0,0,0,0,0,0,0,0
658653,1,0,0,0,0,0,0,0,0
658654,1,0,0,0,1,0,0,0,0
658655,1,0,0,0,0,0,0,0,0
658656,1,0,0,0,0,0,0,0,0
658657,1,0,1,1,0,0,0,0,0
658658,1,1,0,0,0,0,0,0,0
658659,1,0,0,0,0,0,0,0,0
658660,1,0,0,0,0,0,0,0,0
658661,1,0,0,0,0,0,0,0,0
658662,1,0,0,0,0,0,0,0,0
658663,1,0,0,0,0,0,0,0,0
658664,1,0,0,0,0,0,0,0,0
658665,1,1,0,0,0,0,0,0,0
658666,1,0,2,0,1,0,0,0,0
658667,1,0,0,0,0,0,0,0,0
658668,1,0,0,0,0,0,0,0,0
658669,1,0,0,0,0,0,0,0,0
658670,1,0,1,0,0,0,0,0,0
658671,1,0,1,0,1,0,0,0,0
658672,1,0,1,0,1,0,0,0,0
658673,1,1,0,0,0,0,0,0,0
658674,1,0,0,0,1,0,0,0,0
658675,1,1,0,0,0,0,0,0,0
658676,1,0,0,2,1,0,0,0,0
658677,1,0,1,1,5,0,0,0,0
658678,1,0,0,1,0,0,0,0,0
658679,1,2,0,2,0,0,0,0,0
658680,1,1,0,2,0,0,0,0,0
658681,1,1,0,0,0,0,0,0,0
658682,1,2,0,0,0,0,0,0,0
658683,1,0,0,0,0,0,0,0,0
658684,1,2,0,0,0,0,0,0,0
658685,1,0,0,0,0,0,0,0,0
658686,1,1,0,0,0,0,0,0,0
658687,1,0,0,0,0,0,0,0,0
658688,1,1,0,0,0,0,0,0,0
658689,1,0,0,0,0,0,0,0,0
658690,1,0,0,0,0,0,0,0,0
658691,1,1,1,0,0,0,0,0,0
658692,1,0,0,1,0,0,0,0,0
658693,1,2,0,3,3,0,0,0,0
658694,1,0,1,0,2,0,0,0,0
658695,1,0,0,0,0,0,0,0,0
658696,1,2,0,1,0,0,0,0,0
658697,1,0,2,0,0,0,0,0,0
658698,1,0,0,0,0,0,0,0,0
658699,1,0,0,1,0,0,0,0,0
658700,1,0,0,2,2,0,0,0,0
658701,1,3,0,3,1,0,0,0,0
658702,1,1,0,1,1,0,0,0,0
658703,1,1,0,0,3,0,0,0,0
658704,1,6,0,1,4,0,0,0,0
658705,1,0,2,1,0,0,0,0,0
658706,1,0,1,1,3,0,0,0,0
658707,1,0,1,1,0,0,0,0,0
658708,1,3,1,1,0,0,0,0,0
658709,1,0,0,0,3,0,0,0,2
658710,1,0,0,0,0,0,0,0,0
658711,1,0,0,0,0,0,0,0,0
658712,1,0,0,0,1,0,0,0,0
658713,1,0,3,0,0,0,0,0,0
658714,1,0,0,0,0,0,0,0,0
658715,1,0,0,0,0,0,0,0,0
658716,1,0,0,0,0,0,0,0,0
658717,1,0,0,0,0,0,0,0,0
658718,1,0,1,0,0,0,0,0,0
658719,1,0,1,0,0,0,0,0,0
658720,1,0,0,0,0,0,0,0,0
658721,1,0,0,1,0,0,0,0,0
658722,1,4,2,0,0,0,0,0,0
658723,1,1,0,0,2,0,0,0,0
658724,1,1,0,0,0,0,0,0,0
658725,1,0,0,0,1,0,0,0,0
658726,1,0,0,0,0,0,0,0,0
658727,1,0,0,0,0,0,0,0,0
658728,1,0,0,0,0,0,0,0,0
658729,1,0,0,0,0,0,0,0,0
658730,1,2,0,0,0,0,0,0,0
658731,1,0,0,0,0,0,0,0,0
658732,1,0,0,0,0,0,0,0,0
658733,1,0,0,0,0,0,0,0,0
658734,1,0,0,0,0,0,0,0,0
658735,1,1,0,0,2,0,0,0,0
658736,1,0,0,0,0,0,0,0,0
658737,1,0,0,0,0,0,0,0,0
658738,1,0,0,0,0,0,0,0,0
658739,1,0,0,0,0,0,0,0,0
658740,1,0,0,0,1,0,0,0,0
658741,1,0,0,0,0,0,0,0,0
658742,1,0,0,0,0,0,0,0,0
658743,1,1,0,0,1,0,0,0,0
658744,1,0,0,0,0,0,0,0,0
658745,1,0,0,1,0,0,0,0,0
658746,1,0,0,0,0,0,0,0,0
658747,1,0,0,1,1,0,0,0,0
658748,1,0,0,0,0,0,0,0,0
658749,1,0,0,0,0,0,0,0,0
658750,1,0,0,0,0,0,0,0,0
658751,1,0,0,0,0,0,0,0,0
658752,1,0,0,0,0,0,0,0,0
658753,1,0,0,0,0,0,0,0,0
658754,1,0,0,0,0,0,0,0,0
658755,1,0,0,0,0,0,0,0,0
658756,1,0,0,0,0,0,0,0,0
658757,1,0,0,0,0,0,0,0,0
658758,1,2,0,0,0,0,0,0,0
658759,1,0,0,1,0,0,0,0,0
658760,1,0,0,2,0,0,0,0,0
658761,1,0,0,0,0,0,0,0,0
658762,1,0,0,0,0,0,0,0,0
658763,1,0,0,0,0,0,0,0,0
658764,1,0,0,0,0,0,0,0,0
658765,1,0,0,0,0,0,0,0,0
658766,1,0,0,0,0,0,0,0,0
658767,1,0,0,0,0,0,0,0,0
658768,1,0,0,0,0,0,0,0,0
658769,1,1,0,1,0,0,0,0,0
658770,1,0,1,0,0,0,0,0,0
658771,1,0,0,0,0,0,0,0,0
658772,1,0,0,0,0,0,0,0,0
658773,1,0,0,0,0,0,0,0,0
658774,1,0,0,0,0,0,0,0,0
658775,1,0,0,0,0,0,0,0,0
658776,1,0,0,0,0,0,0,0,0
658777,1,0,0,0,0,0,0,0,0
658778,1,1,0,0,0,0,0,0,0
658779,1,0,0,0,0,0,0,0,0
658780,1,2,1,0,0,0,0,0,0
658781,1,0,1,1,0,0,0,0,0
658782,1,0,0,0,0,0,0,0,0
658783,1,0,0,0,0,0,0,0,0
658784,1,0,0,0,0,0,0,0,0
658785,1,0,0,0,0,0,0,0,0
658786,1,1,0,1,1,0,0,0,0
658787,1,0,1,1,0,0,0,0,0
658788,1,0,0,1,0,0,0,0,0
658789,1,0,0,0,0,0,0,0,0
658790,1,0,0,0,0,0,0,0,0
658791,1,0,0,1,0,0,0,0,0
658792,1,0,1,0,0,0,0,0,0
658793,1,0,0,0,0,0,0,0,0
658794,1,3,0,2,0,0,0,0,1
658795,1,1,3,1,1,0,0,0,0
658796,1,0,0,0,0,1,0,0,0
658797,1,1,0,1,0,0,0,0,0
658798,1,0,0,0,0,0,0,0,0
658799,1,2,0,0,0,0,0,0,0
658800,1,0,0,0,0,0,0,0,0
658801,1,1,0,0,0,0,0,0,0
658802,1,0,0,0,0,0,0,0,0
658803,1,0,0,0,0,0,0,0,0
658804,1,0,1,0,0,0,0,0,0
658805,1,0,0,1,0,0,0,0,0
658806,1,0,0,0,0,0,0,0,0
658807,1,0,0,0,0,0,0,0,0
658808,1,0,0,0,0,0,0,0,0
658809,1,0,0,0,0,0,0,0,0
658810,1,0,0,0,0,0,0,0,0
658811,1,0,0,0,0,0,0,0,0
658812,1,0,0,0,0,0,0,0,0
658813,1,0,0,0,0,0,0,0,0
658814,1,0,0,0,0,0,0,0,0
658815,1,0,0,0,0,0,0,0,0
658816,1,0,0,0,0,0,0,0,0
658817,1,0,0,0,0,0,0,0,0
658818,1,0,0,0,0,0,0,0,0
658819,1,0,0,0,0,0,0,0,0
658820,1,0,0,0,0,0,0,0,0
658821,1,0,0,0,0,0,0,0,0
658822,1,0,0,0,0,0,0,0,0
658823,1,0,0,0,1,0,0,0,0
658824,1,0,0,1,1,0,0,0,0
658825,1,0,0,0,0,0,0,0,0
658826,1,0,0,0,0,0,0,0,0
658827,1,0,0,0,0,0,0,0,0
658828,1,0,0,0,0,0,0,0,0
658829,1,0,0,0,0,0,0,0,0
658830,1,0,0,0,0,0,0,0,0
658831,1,0,0,0,0,0,0,0,0
658832,1,0,0,0,0,0,0,0,0
658833,1,0,0,0,0,0,0,0,0
658834,1,0,0,0,0,0,0,0,0
658835,1,0,1,0,0,0,0,0,0
658836,1,0,0,0,0,0,0,0,0
658837,1,0,0,0,0,0,0,0,0
658838,1,0,0,0,0,0,0,0,0
658839,1,0,0,1,1,0,0,0,0
658840,1,0,0,0,0,0,0,0,0
658841,1,0,0,0,2,0,0,0,0
658842,1,0,0,2,0,0,0,0,0
658843,1,0,0,0,0,0,0,0,0
658844,1,0,0,1,0,0,0,0,0
658845,1,0,0,0,0,0,0,0,0
658846,1,0,0,1,1,0,0,0,0
658847,1,0,0,0,0,0,0,0,0
658848,1,0,0,0,0,0,0,0,0
658849,1,0,0,0,1,0,0,0,0
658850,1,0,0,0,0,0,0,0,0
658851,1,0,0,0,0,0,0,0,0
658852,1,0,1,0,0,0,0,0,0
658853,1,0,0,0,0,0,0,0,0
658854,1,1,0,0,0,0,0,0,0
658855,1,0,0,1,0,0,0,0,0
658856,1,1,0,1,0,0,0,0,0
658857,1,0,0,0,1,0,0,0,0
658858,1,0,0,0,0,0,0,0,0
658859,1,0,0,0,0,0,0,0,0
658860,1,0,0,0,0,0,0,0,0
658861,1,0,0,0,0,0,0,0,0
658862,1,0,0,0,0,0,0,0,0
658863,1,0,0,0,0,0,0,0,0
658864,1,0,0,0,0,0,0,0,0
658865,1,0,0,0,0,0,0,0,0
658866,1,0,0,0,0,0,0,0,0
658867,1,0,0,0,0,0,0,0,0
658868,1,0,0,0,0,0,0,0,0
658869,1,0,0,0,0,0,0,0,0
658870,1,0,0,0,0,0,0,0,0
658871,1,0,0,0,0,0,0,0,0
658872,1,0,0,0,0,0,0,0,0
658873,1,0,0,0,0,0,0,0,0
658874,1,0,0,0,0,0,0,0,0
658875,1,0,0,0,0,0,0,0,0
658876,1,0,0,0,0,0,0,0,0
658877,1,0,0,0,0,0,0,0,0
658878,1,0,0,0,0,0,0,0,0
658879,1,0,0,1,1,0,0,0,0
658880,1,0,0,0,0,0,0,0,0
658881,1,0,0,0,0,0,0,0,0
658882,1,2,0,1,1,1,0,0,0
658883,1,1,0,0,0,0,0,0,0
658884,1,1,0,0,0,0,0,0,0
658885,1,0,0,1,0,0,0,0,0
658886,1,0,0,0,0,0,0,0,0
658887,1,0,0,0,0,0,0,0,0
658888,1,0,0,0,0,0,0,0,0
658889,1,0,0,0,0,0,0,0,0
658890,1,0,0,0,0,0,0,0,0
658891,1,0,0,0,0,0,0,0,0
658892,1,0,0,0,0,0,0,0,0
658893,1,0,0,0,0,0,0,0,0
658894,1,0,0,0,0,0,0,0,0
658895,1,0,0,0,0,0,0,0,0
658896,1,0,0,0,0,0,0,0,0
658897,1,0,0,0,0,0,0,0,0
658898,1,0,0,0,0,0,0,0,0
658899,1,0,0,0,0,0,0,0,0
658900,1,0,0,0,0,0,0,0,0
658901,1,0,1,0,0,0,0,0,0
658902,1,2,0,0,0,0,0,0,0
658903,1,0,0,0,0,0,0,0,0
658904,1,3,1,0,0,0,0,0,0
658905,1,0,0,0,0,0,0,0,0
658906,1,0,0,0,0,0,0,0,0
658907,1,0,0,2,0,0,0,0,0
658908,1,0,0,0,0,0,0,0,0
658909,1,0,0,0,0,0,0,0,0
658910,1,0,0,2,0,0,0,0,0
658911,1,0,0,0,0,0,0,0,0
658912,1,0,1,0,0,0,0,0,0
658913,1,0,0,0,0,0,0,0,0
658914,1,1,3,0,1,0,0,0,0
658915,1,1,0,0,0,0,0,0,0
658916,1,0,0,0,0,0,0,0,0
658917,1,0,0,3,2,0,0,0,0
658918,1,0,1,0,0,0,0,0,0
658919,1,0,0,0,0,0,0,0,0
658920,1,0,0,0,0,0,0,0,0
658921,1,0,0,0,0,0,0,0,0
658922,1,0,0,0,0,0,0,0,0
658923,1,0,2,0,0,0,0,0,0
658924,1,1,0,0,0,0,0,0,0
658925,1,0,0,0,0,0,0,0,0
658926,1,1,0,2,2,0,0,0,0
658927,1,0,0,0,0,0,0,0,0
658928,1,1,1,1,0,0,0,0,0
658929,1,0,0,0,0,0,0,0,0
658930,1,0,0,0,0,0,0,0,0
658931,1,0,0,0,0,0,0,0,0
658932,1,0,0,0,0,0,0,0,0
658933,1,1,0,0,0,0,0,0,0
658934,1,0,0,0,0,0,0,0,0
658935,1,0,0,0,0,0,0,0,0
658936,1,0,0,0,0,0,0,0,0
658937,1,1,0,1,0,0,0,0,0
658938,1,0,0,0,1,0,0,0,0
658939,1,0,0,0,0,0,0,0,0
658940,1,0,0,0,0,0,0,0,0
658941,1,0,0,0,0,0,0,0,0
658942,1,0,0,0,0,0,0,0,0
658943,1,0,0,0,0,0,0,0,0
658944,1,0,0,0,0,0,0,0,0
658945,1,0,0,1,0,0,0,0,0
658946,1,0,0,0,0,0,0,0,0
658947,1,1,0,0,0,0,0,0,0
658948,1,0,1,0,0,0,0,0,0
658949,1,0,0,0,0,0,0,0,0
658950,1,1,0,0,0,0,0,0,0
658951,1,0,0,0,0,0,0,0,0
658952,1,0,0,0,0,0,0,0,0
658953,1,0,0,0,0,0,0,0,0
658954,1,0,0,0,0,0,0,0,0
658955,1,0,0,0,0,0,0,0,0
658956,1,0,0,0,0,0,0,0,0
658957,1,0,0,1,0,0,0,0,0
658958,1,0,0,0,0,0,0,0,0
658959,1,0,0,0,0,0,0,0,0
658960,1,0,0,1,0,0,0,0,0
658961,1,0,0,0,0,0,0,0,0
658962,1,0,0,0,1,0,0,0,0
658963,1,0,0,0,0,0,0,0,0
658964,1,0,0,0,0,0,0,0,0
658965,1,0,0,0,1,0,0,0,0
658966,1,0,0,1,0,0,0,0,0
658967,1,0,0,0,0,0,0,0,0
658968,1,0,0,0,0,0,0,0,0
658969,1,0,0,0,0,0,0,0,0
658970,1,0,0,0,0,0,0,0,0
658971,1,0,0,0,0,0,0,0,0
658972,1,0,0,0,0,0,0,0,0
658973,1,0,0,0,0,0,0,0,0
658974,1,0,0,1,8,0,0,0,0
658975,1,0,0,1,0,0,0,0,0
658976,1,0,0,0,0,0,0,0,0
658977,1,1,0,0,0,0,0,0,0
658978,1,0,1,0,0,0,0,0,0
658979,1,0,0,1,2,0,0,0,0
658980,1,0,0,2,1,0,0,0,0
658981,1,0,0,0,0,0,0,0,0
658982,1,0,0,1,1,0,0,0,0
658983,1,0,0,0,3,0,0,0,0
658984,1,1,1,0,0,0,0,0,0
658985,1,0,0,0,0,0,0,0,0
658986,1,0,0,0,0,0,0,0,0
658987,1,0,0,0,0,0,0,0,0
658988,1,0,0,4,2,0,0,0,0
658989,1,0,0,1,0,0,0,0,1
658990,1,0,0,0,0,0,0,0,0
658991,1,0,0,0,0,0,0,0,0
658992,1,0,1,1,0,0,0,0,0
658993,1,0,0,0,0,0,0,0,0
658994,1,0,0,0,0,0,0,0,0
658995,1,0,0,0,0,0,0,0,0
658996,1,0,0,0,0,0,0,0,0
658997,1,0,0,0,0,0,0,0,0
658998,1,1,0,0,0,0,0,0,0
658999,1,0,0,1,0,0,0,0,0
659000,1,0,0,1,0,0,0,0,0
659001,1,0,0,0,0,0,0,0,0
659002,1,1,0,1,3,0,0,0,0
659003,1,0,1,0,1,0,0,0,0
659004,1,1,1,1,1,0,0,0,0
659005,1,0,0,0,0,0,0,0,0
659006,1,1,0,0,0,0,0,0,0
659007,1,0,0,0,0,0,0,0,0
659008,1,0,0,0,1,0,0,0,0
659009,1,0,0,0,0,0,0,0,0
659010,1,0,0,0,0,0,0,0,0
659011,1,0,0,0,0,0,0,0,0
659012,1,0,1,0,1,0,0,0,0
659013,1,0,0,0,0,0,0,0,0
659014,1,0,0,0,0,0,0,0,0
659015,1,0,0,0,0,0,0,0,0
659016,1,0,0,0,0,0,0,0,0
659017,1,0,0,0,0,0,0,0,0
659018,1,0,0,0,0,0,0,0,0
659019,1,0,0,0,0,0,0,0,0
659020,1,0,0,0,0,0,0,0,0
659021,1,0,0,0,0,0,0,0,0
659022,1,0,0,0,0,0,0,0,0
659023,1,0,0,0,0,0,0,0,0
659024,1,0,0,0,0,0,0,0,0
659025,1,2,1,0,0,0,0,0,0
659026,1,2,0,0,0,0,0,0,0
659027,1,0,0,0,0,0,0,0,0
659028,1,0,0,0,0,0,0,0,0
659029,1,0,0,1,0,0,0,0,0
659030,1,0,0,0,0,0,0,0,0
659031,1,0,0,0,0,0,0,0,0
659032,1,0,0,0,0,0,0,0,0
659033,1,0,0,0,0,0,0,0,0
659034,1,0,0,0,0,0,0,0,0
659035,1,0,0,0,0,0,0,0,0
659036,1,0,0,0,0,0,0,0,0
659037,1,0,0,0,0,0,0,0,0
659038,1,0,1,0,0,0,0,0,0
659039,1,0,0,0,1,0,0,0,0
659040,1,0,1,0,0,0,0,0,0
659041,1,0,0,0,0,0,0,0,0
659042,1,0,0,0,0,0,0,0,0
659043,1,0,2,0,0,0,0,0,0
659044,1,1,1,3,2,0,0,0,0
659045,1,1,0,0,0,0,0,0,0
659046,1,0,0,1,1,0,0,0,0
659047,1,0,0,0,0,0,0,0,0
659048,1,1,1,0,0,0,0,0,0
659049,1,2,0,0,0,0,0,0,0
659050,1,0,0,0,0,0,0,0,0
659051,1,0,0,0,0,0,0,0,0
659052,1,0,2,0,0,0,0,0,0
659053,1,0,0,0,0,0,0,0,0
659054,1,0,0,0,0,0,0,0,0
659055,1,0,0,0,1,0,0,0,0
659056,1,0,0,0,0,0,0,0,0
659057,1,0,3,0,0,0,0,0,0
659058,1,0,0,0,0,0,0,0,0
659059,1,0,1,0,1,0,0,0,0
659060,1,0,0,0,0,0,0,0,0
659061,1,0,0,0,0,0,0,0,0
659062,1,0,0,0,0,0,0,0,0
659063,1,0,0,0,0,0,0,0,0
659064,1,5,7,0,0,0,0,0,0
659065,1,0,1,0,0,0,0,0,0
659066,1,0,0,0,0,0,0,0,0
659067,1,0,0,0,0,0,0,0,0
659068,1,0,0,0,1,0,0,0,0
659069,1,0,0,0,0,0,0,0,0
659070,1,0,0,0,0,0,0,0,0
659071,1,1,0,0,0,0,0,0,0
659072,1,0,0,0,0,0,0,0,0
659073,1,0,0,0,0,0,0,0,0
659074,1,0,0,0,0,0,0,0,0
659075,1,0,0,0,0,0,0,0,0
659076,1,0,0,0,1,0,0,0,0
659077,1,0,0,0,0,0,0,0,0
659078,1,0,0,0,0,0,0,0,0
659079,1,0,2,0,0,0,0,0,0
659080,1,1,0,0,0,0,0,0,0
659081,1,0,0,0,0,0,0,0,0
659082,1,0,0,0,0,0,0,0,0
659083,1,0,0,0,0,0,0,0,0
659084,1,0,0,0,0,0,0,0,0
659085,1,0,0,0,0,0,0,0,0
659086,1,0,0,0,0,0,0,0,0
659087,1,0,0,0,0,0,0,0,0
659088,1,0,0,0,0,0,0,0,0
659089,1,1,2,0,0,0,0,0,0
659090,1,0,0,0,0,0,0,0,0
659091,1,0,0,0,0,0,0,0,0
659092,1,0,0,0,0,0,0,0,0
659093,1,0,0,0,0,0,0,0,0
659094,1,0,0,0,0,0,0,0,0
659095,1,0,0,0,0,0,0,0,0
659096,1,0,0,0,1,0,0,0,0
659097,1,1,0,0,0,0,0,0,0
659098,1,0,0,0,0,0,0,0,0
659099,1,1,0,0,0,0,0,0,0
659100,1,0,0,1,2,0,0,0,0
659101,1,0,0,0,0,0,0,0,0
659102,1,0,0,0,0,0,0,0,0
659103,1,0,0,0,1,0,0,0,0
659104,1,0,0,0,0,0,0,0,0
659105,1,0,1,0,0,0,0,0,0
659106,1,1,0,0,0,0,0,0,0
659107,1,0,0,1,2,0,0,0,0
659108,1,0,0,0,0,0,0,0,0
659109,1,0,0,0,0,0,0,0,0
659110,1,0,0,0,0,0,0,0,0
659111,1,3,0,0,1,0,0,0,0
659112,1,0,0,0,0,0,0,0,0
659113,1,0,0,0,0,0,0,0,0
659114,1,0,0,0,0,0,0,0,0
659115,1,0,0,0,0,0,0,0,0
659116,1,1,0,0,1,0,0,0,0
659117,1,1,3,0,0,0,0,0,0
659118,1,2,0,0,0,0,0,0,0
659119,1,0,2,0,0,0,0,0,0
659120,1,0,0,0,0,0,0,0,0
659121,1,0,1,0,0,0,0,0,0
659122,1,0,0,0,0,0,0,0,0
659123,1,1,1,0,0,0,0,0,0
659124,1,0,0,0,0,0,0,0,0
659125,1,1,0,0,0,0,0,0,0
659126,1,0,0,0,0,0,0,0,0
659127,1,0,0,0,0,0,0,0,0
659128,1,0,0,0,0,0,0,0,0
659129,1,1,0,0,0,0,0,0,0
659130,1,0,0,0,0,0,0,0,0
659131,1,0,0,0,0,0,0,0,0
659132,1,0,0,0,0,0,0,0,0
659133,1,1,1,0,0,0,0,0,0
659134,1,0,0,0,0,0,0,0,0
659135,1,0,0,0,0,0,0,0,0
659136,1,0,0,0,1,0,0,0,0
659137,1,0,0,0,0,0,0,0,0
659138,1,0,0,0,0,0,0,0,0
659139,1,1,0,0,0,0,0,0,0
659140,1,0,0,0,1,0,0,0,0
659141,1,0,0,0,0,0,0,0,0
659142,1,0,0,0,1,0,0,0,0
659143,1,0,0,0,0,0,0,0,0
659144,1,0,0,0,0,0,0,0,0
659145,1,0,1,0,0,0,0,0,0
659146,1,0,0,0,1,0,0,0,0
659147,1,0,1,0,0,0,0,0,0
659148,1,2,0,0,0,0,0,0,0
659149,1,4,3,0,0,0,0,0,0
659150,1,0,0,0,2,0,0,0,0
659151,1,0,0,0,1,0,0,0,0
659152,1,0,1,0,0,0,0,0,0
659153,1,0,0,0,0,0,0,0,0
659154,1,1,0,1,1,0,0,0,0
659155,1,2,0,1,0,0,0,0,0
659156,1,0,0,0,0,0,0,0,0
659157,1,0,0,0,1,0,0,0,0
659158,1,0,0,0,0,0,0,0,0
659159,1,1,5,0,0,0,0,0,0
659160,1,0,0,0,0,0,0,0,0
659161,1,0,0,1,0,0,0,0,0
659162,1,0,0,0,0,0,0,0,0
659163,1,0,0,0,0,0,0,0,0
659164,1,0,0,0,0,0,0,0,0
659165,1,0,0,0,0,0,0,0,0
659166,1,0,0,0,0,0,0,0,0
659167,1,1,0,0,0,0,0,0,0
659168,1,0,0,1,0,0,0,0,0
659169,1,0,0,0,0,0,0,0,0
659170,1,0,0,0,0,0,0,0,0
659171,1,0,0,0,0,0,0,0,0
659172,1,0,0,0,0,0,0,0,0
659173,1,0,0,1,0,0,0,0,0
659174,1,0,0,0,2,0,0,0,0
659175,1,0,0,0,0,0,0,0,0
659176,1,0,0,0,0,0,0,0,0
659177,1,0,0,0,0,0,0,0,0
659178,1,0,2,0,0,0,0,0,0
659179,1,0,0,0,0,0,0,0,0
659180,1,0,1,0,0,0,0,0,0
659181,1,0,0,0,0,0,0,0,0
659182,1,0,0,0,0,0,0,0,0
659183,1,0,0,0,0,0,0,0,0
659184,1,1,1,0,0,0,0,0,0
659185,1,0,0,0,0,0,0,0,0
659186,1,0,0,0,0,0,0,0,0
659187,1,0,0,0,0,0,0,0,0
659188,1,0,0,0,0,0,0,0,0
659189,1,0,0,0,0,0,0,0,0
659190,1,0,0,0,0,0,0,0,0
659191,1,0,0,0,0,0,0,0,0
659192,1,0,0,0,1,0,0,0,0
659193,1,0,0,0,0,0,0,0,0
659194,1,0,0,0,0,0,0,0,0
659195,1,0,0,0,0,0,0,0,0
659196,1,0,0,0,0,0,0,0,0
659197,1,0,0,0,1,0,0,0,0
659198,1,1,0,0,0,0,0,0,0
659199,1,0,1,0,0,0,0,0,0
659200,1,1,0,2,0,0,0,1,0
659201,1,0,0,0,0,0,0,0,0
659202,1,0,0,0,0,0,0,0,0
659203,1,0,0,0,0,0,0,0,0
659204,1,0,0,0,0,0,0,0,0
659205,1,0,0,1,1,0,0,0,0
659206,1,0,0,0,0,0,0,0,0
659207,1,0,0,0,0,0,0,0,0
659208,1,0,0,0,0,0,0,0,0
659209,1,0,0,0,0,0,0,0,0
659210,1,0,0,0,0,0,0,0,0
659211,1,1,0,0,0,0,0,0,0
659212,1,0,0,0,0,0,0,0,0
659213,1,0,1,0,0,0,0,0,0
659214,1,0,0,0,0,0,0,0,0
659215,1,0,0,0,0,0,0,0,0
659216,1,0,0,0,0,0,0,0,0
659217,1,0,1,0,0,0,0,0,0
659218,1,0,0,0,0,0,0,0,0
659219,1,0,0,0,1,0,0,0,0
659220,1,0,0,0,0,0,0,0,0
659221,1,0,0,0,0,0,0,0,0
659222,1,0,0,0,0,0,0,0,0
659223,1,0,0,0,0,0,0,0,0
659224,1,0,0,0,0,0,0,0,0
659225,1,0,0,0,1,0,0,0,0
659226,1,0,0,1,0,0,0,0,0
659227,1,0,0,0,0,0,0,0,0
659228,1,1,0,0,0,0,0,0,0
659229,1,1,0,0,0,0,0,0,0
659230,1,0,0,0,0,0,0,0,0
659231,1,0,1,0,0,0,0,0,0
659232,1,0,1,0,0,0,0,0,0
659233,1,0,0,0,0,0,0,0,0
659234,1,0,0,0,0,0,0,0,0
659235,1,0,1,0,0,0,0,0,0
659236,1,0,0,0,0,0,0,0,0
659237,1,0,0,0,0,0,0,0,0
659238,1,0,0,0,0,0,0,0,0
659239,1,0,0,0,0,0,0,0,0
659240,1,0,0,0,0,0,0,0,0
659241,1,0,1,0,0,0,0,0,0
659242,1,0,0,0,1,0,0,0,0
659243,1,0,0,0,0,0,0,0,0
659244,1,0,0,0,0,0,0,0,0
659245,1,0,0,0,0,0,0,0,0
659246,1,0,0,0,0,0,0,0,0
659247,1,0,0,0,0,0,0,0,0
659248,1,0,0,0,1,0,0,0,0
659249,1,0,0,0,0,0,0,0,0
659250,1,1,2,7,0,0,0,0,0
659251,1,0,1,0,0,0,0,0,0
659252,1,0,0,0,0,0,0,0,0
659253,1,0,0,0,0,0,0,0,0
659254,1,1,0,0,1,1,0,0,0
659255,1,0,1,0,0,0,0,0,0
659256,1,0,0,0,0,0,0,0,0
659257,1,1,0,0,0,0,0,0,0
